RefSeq mRNA	UniProt Gene Name	Strand	Associated Gene Name
		1	RP11-508O18.1
		1	MCCC1-AS1
		-1	RP11-613F22.5
NM_006942	SOX15	-1	SOX15
NM_006942	SOX15	-1	SOX15
		1	CTD-2337I7.1
		1	CTD-2337I7.1
		1	CTD-2337I7.1
		1	RP11-781E19.1
		1	RP11-393B14.1
		1	RP11-393B14.1
		1	RP11-393B14.1
		1	RP11-393B14.1
		-1	RP11-613F22.8
		1	AKR1B1P2
		-1	RP11-613F22.6
		-1	RP11-528M18.3
NM_004860	FXR2	-1	FXR2
		-1	RP11-1016B18.1
		-1	RP11-1016B18.1
		-1	RP11-1016B18.1
		-1	RP11-1016B18.1
		-1	RP11-1016B18.1
		-1	RP11-504G3.4
		-1	RP11-504G3.4
		-1	RP11-504G3.4
NM_004482	GALNT3	-1	GALNT3
	GALNT3	-1	GALNT3
	GALNT3	-1	GALNT3
	GALNT3	-1	GALNT3
	GALNT3	-1	GALNT3
	GALNT3	-1	GALNT3
	GALNT3	-1	GALNT3
	GALNT3	-1	GALNT3
	GALNT3	-1	GALNT3
		1	NIPA2P2
		1	RP11-642N14.1
		1	RP11-642N14.1
		-1	RP11-690J15.1
		-1	MYLKP1
		1	RP11-718L23.1
		1	RP11-504G3.1
		1	RP11-504G3.1
		1	RP11-504G3.1
		-1	RP11-19E11.1
		-1	SLC9A7P1
		-1	SLC9A7P1
		-1	SLC9A7P1
		-1	RP11-241K7.1
NM_001426	EN1	-1	EN1
	EN1	-1	EN1
		-1	RP11-734K21.1
	SAT2	-1	SAT2
NM_133491	SAT2	-1	SAT2
		-1	KRT16P2
		-1	KRT16P2
		-1	RP11-181C3.2
		-1	RP11-181C3.2
		-1	RP11-241K7.2
		-1	RP11-241K7.2
		1	RP11-734K21.2
		1	RP11-734K21.2
		-1	RP11-803B1.1
		-1	RP11-481K9.4
		-1	RP11-481K9.4
		1	RP11-734K21.3
		1	RP11-137N23.1
		1	RP11-734K21.4
		-1	RP11-803B1.2
		-1	AC022596.2
		1	RP11-1081L13.4
NM_006770	MARCO	1	MARCO
	MARCO	1	MARCO
	MARCO	1	MARCO
	MARCO	1	MARCO
	MARCO	1	MARCO
NM_006042	HS3ST3A1	-1	HS3ST3A1
		-1	RP11-583F24.7
		-1	RP11-385J23.1
		1	LSP1P2
		1	RP11-400L8.2
		1	RP11-400L8.2
		-1	RP11-803B1.3
		1	RP11-802F5.1
		-1	RP11-1081L13.3
		-1	RP11-258O13.1
		1	RP11-803B1.5
		1	AC022596.7
		1	KLHL6-AS1
		1	RP11-521D12.1
		-1	RP11-583F24.6
		-1	TBC1D27
		-1	TBC1D27
NM_001303	COX10	1	COX10
	COX10	1	COX10
	COX10	1	COX10
	COX10	1	COX10
NM_001146279	SHBG	1	SHBG
NM_001040	SHBG	1	SHBG
NM_001146281	SHBG	1	SHBG
NM_001146280	SHBG	1	SHBG
	SHBG	1	SHBG
	SHBG	1	SHBG
	SHBG	1	SHBG
		1	RP11-521D12.2
		1	RP11-521D12.4
		1	RP11-90E9.1
NM_001006605	FAM69A	-1	FAM69A
	FAM69A	-1	FAM69A
		1	RP11-473C19.1
		1	RP11-406H4.1
		-1	RP11-135F9.1
		1	RP11-885L14.1
		1	RP11-175P13.2
		1	RP11-14I2.2
		-1	CTD-2555I5.1
		-1	GOLGA2B
		-1	GOLGA2B
		-1	GOLGA2B
		-1	GOLGA2B
		-1	GOLGA2B
		-1	GOLGA2B
		-1	GOLGA2B
		-1	GOLGA2B
		-1	GOLGA2B
		-1	YEATS2-AS1
		-1	RP11-521D12.5
		-1	RP11-686G23.1
		-1	AC010969.1
		-1	RP11-583F24.5
		1	RP11-315J22.5
		1	RP11-315J22.5
		1	RP11-315J22.5
		1	RP11-320M2.1
		1	RP11-320M2.1
		-1	FAM86DP
		-1	FAM86DP
		-1	FAM86DP
		-1	FAM86DP
		-1	FAM86DP
		-1	FAM86DP
		-1	FAM86DP
		-1	RP11-686G23.2
		-1	AC104024.1
		1	RP11-170L9.1
		-1	CYP2AB1P
		-1	CYP2AB1P
		-1	AC079111.1
		1	AC007249.3
		1	AC055811.5
		1	AC092687.5
		1	RP11-664H7.1
		-1	RP11-664H7.2
		-1	AC073621.1
		-1	AC073621.1
		1	ABCC5-AS1
		1	AC092687.3
		-1	RP11-179A16.1
		-1	RP11-179A16.1
		-1	RP11-179A16.1
		1	AC073621.2
		1	RP11-583F24.8
		1	RP11-345J13.1
		-1	EEF1A1P8
		1	AC073621.3
		-1	RP11-583F24.4
		-1	AC062028.1
		-1	AC062028.1
		-1	AC062028.1
		-1	AC062028.1
		-1	AC062028.1
		-1	RP11-583F24.3
		1	RP11-778D9.9
		-1	RP11-589F4.2
		1	RP11-428C19.4
	CDRT15	-1	CDRT15
NM_001007530	CDRT15	-1	CDRT15
		-1	RP11-428C19.6
		1	RP11-428C19.5
		1	RP11-428C19.5
NM_182528	C1QL2	-1	C1QL2
		1	NAV2-IT1
		-1	HTR3E-AS1
		-1	NAV2-AS5
		-1	NAV2-AS5
NM_007358	MTF2	1	MTF2
	MTF2	1	MTF2
	MTF2	1	MTF2
	MTF2	1	MTF2
	MTF2	1	MTF2
NM_001164392	MTF2	1	MTF2
	MTF2	1	MTF2
	MTF2	1	MTF2
	MTF2	1	MTF2
	MTF2	1	MTF2
	MTF2	1	MTF2
	MTF2	1	MTF2
NM_001164391	MTF2	1	MTF2
NM_001164393	MTF2	1	MTF2
NM_001164391	MTF2	1	MTF2
NM_001164393	MTF2	1	MTF2
	MTF2	1	MTF2
		1	RP11-876F14.1
		-1	RP11-179A16.2
		-1	NAV2-AS4
		1	HSP90AA5P
		1	HSP90AA5P
		-1	NAV2-AS3
		1	RP11-742N3.1
		1	RP11-742N3.1
		-1	NAV2-AS2
NM_182915	STEAP3	1	STEAP3
NM_018234	STEAP3	1	STEAP3
NM_001008410	STEAP3	1	STEAP3
	STEAP3	1	STEAP3
NM_018234	STEAP3	1	STEAP3
NM_001008410	STEAP3	1	STEAP3
NM_018234	STEAP3	1	STEAP3
NM_001008410	STEAP3	1	STEAP3
NM_018234	STEAP3	1	STEAP3
NM_182915	STEAP3	1	STEAP3
NM_001008410	STEAP3	1	STEAP3
NM_018234	STEAP3	1	STEAP3
NM_001008410	STEAP3	1	STEAP3
	STEAP3	1	STEAP3
	STEAP3	1	STEAP3
		1	RP11-778D9.4
		-1	NAV2-AS1
		1	EIF2B5-IT1
		-1	RP11-803B1.7
NM_006041	HS3ST3B1	1	HS3ST3B1
NM_006041	HS3ST3B1	1	HS3ST3B1
NM_178840	C1ORF64	1	C1orf64
		1	RP11-371I20.2
		1	RP11-701I24.1
		1	CTD-2026G6.2
		1	RP11-718B12.2
		-1	RP11-701I24.3
		-1	EIF2B5-AS1
		-1	CTD-2026G6.1
NM_018584	CAMK2N1	-1	CAMK2N1
	CAMK2N1	-1	CAMK2N1
	DKFZP779D0968	-1	HSPB7
	DKFZP779D0968	-1	HSPB7
NM_014424	DKFZP779D0968	-1	HSPB7
	DKFZP779D0968	-1	HSPB7
	DKFZP779D0968	-1	HSPB7
	DKFZP779D0968	-1	HSPB7
	DKFZP779D0968	-1	HSPB7
	DKFZP779D0968	-1	HSPB7
	DKFZP779D0968	-1	HSPB7
	HSPB7	-1	HSPB7
	HSPB7	-1	HSPB7
NM_014424	HSPB7	-1	HSPB7
	HSPB7	-1	HSPB7
	HSPB7	-1	HSPB7
	HSPB7	-1	HSPB7
	HSPB7	-1	HSPB7
	HSPB7	-1	HSPB7
	HSPB7	-1	HSPB7
		1	RP11-718B12.1
		-1	RP11-329B9.1
		1	RP11-718B12.3
		1	RP11-29A1.3
		1	RP11-29A1.3
		1	RP11-718B12.5
NM_024544	MUL1	-1	MUL1
		-1	RP11-175P13.3
		-1	RP11-175P13.3
		-1	RP11-175P13.3
		-1	RP11-175P13.3
		-1	AC005863.1
		-1	RP11-413E6.2
		-1	EIF2S2P2
		1	RP11-670N15.2
		1	RP11-659G9.1
NM_001024382	PBGD	1	CTD-2589C9.4
	PBGD	1	CTD-2589C9.4
NM_001024382	HMBS	1	CTD-2589C9.4
	HMBS	1	CTD-2589C9.4
		-1	RP11-642N14.3
		-1	RP11-110C15.4
NM_001678	ATP1B2	1	ATP1B2
NM_000304	PMP22	-1	PMP22
NM_153322	PMP22	-1	PMP22
NM_153321	PMP22	-1	PMP22
NM_000304	PMP22	-1	PMP22
NM_153322	PMP22	-1	PMP22
NM_153321	PMP22	-1	PMP22
	PMP22	-1	PMP22
	PMP22	-1	PMP22
	PMP22	-1	PMP22
	PMP22	-1	PMP22
		-1	SMCR2
		-1	AC122129.3
		1	RP11-575G13.2
		-1	RP11-670N15.1
		1	AC122129.1
		-1	RP11-263E1.1
		-1	RP11-350G24.1
		-1	RP11-413E6.3
		-1	AC087163.3
		1	AC087163.2
		1	CTD-2302A16.2
		1	CTD-2302A16.2
		1	RP11-350G24.2
		1	AC018463.4
		1	AC127537.6
NM_002105	H2AFX	-1	H2AFX
NM_002105	H2AFX	-1	H2AFX
		1	AC018463.5
		1	AC018463.5
		1	AC127537.7
		-1	RP11-413E6.1
		-1	RP11-399D15.1
		-1	AC099344.2
		-1	RP11-321F8.4
		-1	AC099344.3
		1	RPS27P23
		1	AL353997.2
		-1	RP11-659G9.3
		1	RP11-537I16.2
		1	AC099344.4
		1	AC099344.4
		1	AC099344.4
		1	AC099344.4
		-1	RP11-113K21.1
NM_001382	DPAGT1	-1	DPAGT1
NM_001382	DPAGT1	-1	DPAGT1
	DPAGT1	-1	DPAGT1
	DPAGT1	-1	DPAGT1
	DPAGT1	-1	DPAGT1
	DPAGT1	-1	DPAGT1
	DPAGT1	-1	DPAGT1
	DPAGT1	-1	DPAGT1
	DPAGT1	-1	DPAGT1
	DPAGT1	-1	DPAGT1
	DPAGT1	-1	DPAGT1
	DPAGT1	-1	DPAGT1
	DPAGT1	-1	DPAGT1
	DPAGT1	-1	DPAGT1
	DPAGT1	-1	DPAGT1
NM_001126117	P53	-1	TP53
NM_001126116	P53	-1	TP53
NM_001126115	P53	-1	TP53
NM_000546	P53	-1	TP53
NM_001126112	P53	-1	TP53
NM_001126113	P53	-1	TP53
NM_001126114	P53	-1	TP53
NM_000546	P53	-1	TP53
NM_001126112	P53	-1	TP53
	P53	-1	TP53
	P53	-1	TP53
	P53	-1	TP53
	P53	-1	TP53
	P53	-1	TP53
	P53	-1	TP53
	P53	-1	TP53
	P53	-1	TP53
	P53	-1	TP53
	P53	-1	TP53
	P53	-1	TP53
NM_001126117	TP53	-1	TP53
NM_001126116	TP53	-1	TP53
NM_001126115	TP53	-1	TP53
NM_000546	TP53	-1	TP53
NM_001126112	TP53	-1	TP53
NM_001126113	TP53	-1	TP53
NM_001126114	TP53	-1	TP53
NM_000546	TP53	-1	TP53
NM_001126112	TP53	-1	TP53
	TP53	-1	TP53
	TP53	-1	TP53
	TP53	-1	TP53
	TP53	-1	TP53
	TP53	-1	TP53
	TP53	-1	TP53
	TP53	-1	TP53
	TP53	-1	TP53
	TP53	-1	TP53
	TP53	-1	TP53
	TP53	-1	TP53
		1	RP11-443P15.2
		1	RP11-443P15.2
		1	RP11-443P15.2
		1	RP11-443P15.2
		1	RP11-443P15.2
		1	RP11-443P15.2
		1	RP11-443P15.2
		-1	AC110754.3
NM_176880	NR2C2AP	-1	NR2C2AP
	NR2C2AP	-1	NR2C2AP
	NR2C2AP	-1	NR2C2AP
	NR2C2AP	-1	NR2C2AP
	NR2C2AP	-1	NR2C2AP
	NR2C2AP	-1	NR2C2AP
	NR2C2AP	-1	NR2C2AP
	TTC21B	-1	TTC21B
	TTC21B	-1	TTC21B
	TTC21B	-1	TTC21B
NM_024753	TTC21B	-1	TTC21B
	TTC21B	-1	TTC21B
	TTC21B	-1	TTC21B
	TTC21B	-1	TTC21B
	TTC21B	-1	TTC21B
	TTC21B	-1	TTC21B
		1	AL353997.3
		1	AL353997.3
		1	AC106875.1
		1	AC106875.1
		-1	AC012456.3
		1	AL353997.4
		-1	AC012456.4
		1	AC096559.1
		1	AC096559.1
		1	AC096559.1
		1	AC096559.1
		1	AC096559.1
		1	AC096559.1
		1	AC096559.1
		1	KRT16P1
		1	KRT16P1
		-1	RP11-755O11.2
		-1	RP11-755O11.2
		1	KRT16P4
		-1	RP11-511H9.3
		1	AL353997.11
		1	AL353997.7
		1	AC096559.2
		-1	RP11-511H9.4
		-1	AL353997.9
		1	RP11-113K21.5
		1	RP11-113K21.5
		1	RP11-113K21.5
		1	RP11-113K21.5
		1	RP11-113K21.5
		1	RP11-113K21.5
		1	RP11-113K21.5
		1	RP11-113K21.5
		-1	RP11-512N21.3
		-1	AC064875.2
		-1	AC064875.2
		-1	AC064875.2
		-1	AC064875.2
		1	RP11-512N21.1
		-1	AC107983.1
		-1	AC107983.1
		-1	AC107983.1
		-1	AC107983.1
		-1	AC107983.1
NM_207334	FAM43B	1	FAM43B
		-1	RP11-554E23.2
		-1	RP11-554E23.2
NM_001785	CDA	1	CDA
	CDA	1	CDA
NM_004386	NCAN	1	NCAN
NM_004386	NCAN	1	NCAN
	NCAN	1	NCAN
		1	RP11-554E23.3
NM_032409	PINK1	1	PINK1
	PINK1	1	PINK1
	PINK1	1	PINK1
		1	RP11-554E23.4
		-1	RP11-18O15.1
		-1	RP11-210L7.1
		-1	RP11-478G16.1
		1	AC092635.1
		-1	NCRNA00276
		-1	NCRNA00276
		-1	RP11-328J6.1
		-1	RP11-328J6.1
		-1	AC107983.2
		-1	RP11-113K21.4
		1	AC016730.1
		-1	RP11-113K21.3
NM_001017927	C2ORF76	-1	C2orf76
NM_001017927	C2ORF76	-1	C2orf76
NM_001017927	C2ORF76	-1	C2orf76
NM_001017927	C2ORF76	-1	C2orf76
	C2ORF76	-1	C2orf76
	C2ORF76	-1	C2orf76
		1	SRP68P2
		1	ETV5-AS1
		1	AC011897.2
		1	AC011897.2
		-1	RP11-113K21.2
		1	RP11-78H24.1
		1	RP11-78H24.1
		1	RP11-78H24.1
		1	RP11-78H24.1
NM_023002	HAPLN4	-1	HAPLN4
		-1	AC107983.3
		-1	AC107983.3
		-1	AC107983.3
		-1	AC107983.3
		-1	AC107983.3
		-1	AC107983.3
		-1	AC107983.3
		-1	AC107983.3
		1	BCAS2P1
		1	RP11-727A23.4
		-1	RP11-727A23.5
		-1	RP11-727A23.5
		-1	RP11-727A23.5
		-1	RP11-727A23.5
		-1	RP11-727A23.5
		-1	RP11-727A23.5
		-1	RP11-727A23.5
	TEKT3	-1	TEKT3
NM_031898	TEKT3	-1	TEKT3
	TEKT3	-1	TEKT3
	TEKT3	-1	TEKT3
	TEKT3	-1	TEKT3
	TEKT3	-1	TEKT3
	TEKT3	-1	TEKT3
	TEKT3	-1	TEKT3
NM_031898	TEKT3	-1	TEKT3
NM_001001524	TM6SF2	-1	TM6SF2
	TM6SF2	-1	TM6SF2
	TM6SF2	-1	TM6SF2
		-1	AC068286.1
		-1	RP11-32P22.1
		1	RP11-626I20.1
		1	AC008278.2
		-1	AC008278.3
		-1	RP11-626I20.2
		1	RP11-626I20.3
		1	RP11-626I20.3
		-1	AC113608.1
		1	RP11-120J4.1
		-1	RP11-48F14.1
		-1	RP11-48F14.1
		-1	RP11-48F14.1
		-1	RP11-48F14.1
		1	AC010145.3
		-1	MYCNOS
		-1	MYCNOS
		-1	MYCNOS
		-1	MYCNOS
		-1	MYCNOS
		-1	RP11-341G23.2
		-1	RP11-341G23.3
		-1	RP11-341G23.4
		-1	RP11-341G23.4
NM_005216	DDOST	-1	DDOST
	DDOST	-1	DDOST
	DDOST	-1	DDOST
	DDOST	-1	DDOST
	DDOST	-1	DDOST
	DDOST	-1	DDOST
NM_172231	SUGP1	-1	SUGP1
	SUGP1	-1	SUGP1
	SUGP1	-1	SUGP1
NM_172231	SF4	-1	SUGP1
	SF4	-1	SUGP1
	SF4	-1	SUGP1
		1	RP11-650K20.2
		-1	RP11-642P15.1
		-1	RP11-642P15.1
		-1	RP11-642P15.1
		-1	RP11-642P15.1
		-1	RP11-642P15.1
		-1	RP11-642P15.1
		-1	RP11-642P15.1
		1	RP11-48F14.2
		-1	RP11-134F2.2
		-1	RP11-134F2.2
NM_016040	TMED5	-1	TMED5
	TMED5	-1	TMED5
	TMED5	-1	TMED5
NM_001167830	TMED5	-1	TMED5
	TMED5	-1	TMED5
	TMED5	-1	TMED5
NM_001178043	DBI	1	DBI
NM_001079862	DBI	1	DBI
	DBI	1	DBI
NM_020548	DBI	1	DBI
NM_001178042	DBI	1	DBI
NM_020548	DBI	1	DBI
NM_001178042	DBI	1	DBI
	DBI	1	DBI
NM_001079863	DBI	1	DBI
	DBI	1	DBI
NM_001178041	DBI	1	DBI
NM_001178017	DBI	1	DBI
NM_020548	DBI	1	DBI
NM_001178042	DBI	1	DBI
		1	RP11-727A23.8
		-1	RP11-727A23.7
		1	RP11-795A2.2
		1	RP11-727A23.1
		1	RP11-795A2.3
		1	RP11-727A23.10
		1	RP11-727A23.10
		-1	RP11-573D15.8
		1	CTD-2240G15.1
		1	PSMD10P2
		-1	AC010145.4
		-1	AP003026.1
		1	AC130710.1
		1	AC130710.1
		1	RP11-573D15.6
		1	RP11-160H12.2
		1	RP11-160H12.2
		1	RP11-160H12.2
		1	RP11-160H12.2
		-1	AC142119.1
		-1	AC142119.1
		1	RP11-573D15.3
		-1	AC107983.6
		-1	RP11-573D15.2
		1	AC009487.7
		1	AC010745.1
		1	AC107983.4
		1	AC107983.4
		-1	AC092841.3
NM_001204477	CDRT4	-1	CDRT4
	CDRT4	-1	CDRT4
	CDRT4	-1	CDRT4
	CDRT4	-1	CDRT4
	CDRT4	-1	CDRT4
NM_001204477	FAM18B2	-1	CDRT4
	FAM18B2	-1	CDRT4
	FAM18B2	-1	CDRT4
	FAM18B2	-1	CDRT4
	FAM18B2	-1	CDRT4
		1	AC008063.2
		1	AC010745.2
		1	AC026271.5
		1	AC026271.5
		-1	TIMM8AP1
		1	EIF3EP2
		-1	AC010745.3
		-1	AC010745.4
	C2CD2L	1	C2CD2L
	C2CD2L	1	C2CD2L
	C2CD2L	1	C2CD2L
	C2CD2L	1	C2CD2L
	C2CD2L	1	C2CD2L
NM_014807	C2CD2L	1	C2CD2L
	C2CD2L	1	C2CD2L
	C2CD2L	1	C2CD2L
	C2CD2L	1	C2CD2L
	C2CD2L	1	C2CD2L
NM_001195833	RINL	-1	RINL
NM_198445	RINL	-1	RINL
NM_198445	RINL	-1	RINL
		-1	AC026271.6
NM_001145045		-1	AC026271.6
		1	RP11-573D15.1
		1	AC010880.1
		1	AC010880.1
		-1	ADIPOQ-AS1
		-1	FOXO3B
		-1	FOXO3B
		-1	FOXO3B
		-1	FOXO3B
		1	AC008063.3
		-1	RP11-160H12.3
		1	AC007750.5
		1	RP11-42D20.2
		1	AC007740.1
		-1	RP11-160H12.1
		1	AC104623.2
		1	AC104623.2
		-1	RP11-42D20.1
		-1	RP11-851M3.2
		1	AC008069.1
		1	AC008069.1
		1	AC007690.1
		-1	RP11-208N14.4
NM_012237	SIRT2	-1	SIRT2
NM_030593	SIRT2	-1	SIRT2
	SIRT2	-1	SIRT2
	SIRT2	-1	SIRT2
	SIRT2	-1	SIRT2
	SIRT2	-1	SIRT2
	SIRT2	-1	SIRT2
	SIRT2	-1	SIRT2
	SIRT2	-1	SIRT2
	SIRT2	-1	SIRT2
	SIRT2	-1	SIRT2
	SIRT2	-1	SIRT2
	SIRT2	-1	SIRT2
	SIRT2	-1	SIRT2
	SIRT2	-1	SIRT2
	SIRT2	-1	SIRT2
	SIRT2	-1	SIRT2
	SIRT2	-1	SIRT2
NM_001193286	SIRT2	-1	SIRT2
NM_001165963	SCN1A	-1	SCN1A
NM_006920	SCN1A	-1	SCN1A
NM_001165964	SCN1A	-1	SCN1A
	SCN1A	-1	SCN1A
	SCN1A	-1	SCN1A
NM_001202435	SCN1A	-1	SCN1A
NM_001165963	SCN1A	-1	SCN1A
	CCDC18	1	CCDC18
	CCDC18	1	CCDC18
	CCDC18	1	CCDC18
	CCDC18	1	CCDC18
	CCDC18	1	CCDC18
	CCDC18	1	CCDC18
	CCDC18	1	CCDC18
	CCDC18	1	CCDC18
	CCDC18	1	CCDC18
	CCDC18	1	CCDC18
NM_206886	CCDC18	1	CCDC18
	CCDC18	1	CCDC18
	CCDC18	1	CCDC18
		1	RP11-851M3.1
NM_001204478		-1	RP11-726O12.1
		-1	RP11-726O12.1
		-1	RP11-726O12.1
		-1	RP11-726O12.1
		1	RP11-567G11.1
	KIF17	-1	KIF17
	KIF17	-1	KIF17
	KIF17	-1	KIF17
NM_001122819	KIF17	-1	KIF17
	KIF17	-1	KIF17
NM_020816	KIF17	-1	KIF17
NM_001122819	KIF17	-1	KIF17
	KIF17	-1	KIF17
	KIF17	-1	KIF17
	KIF17	-1	KIF17
	KIF17	-1	KIF17
		-1	AC008069.2
		-1	AC026271.4
		1	AC080094.1
		1	AC026271.3
		1	RP11-490H24.5
		1	RP11-490H24.5
		1	ZFYVE9P2
		1	RP11-818F20.4
		1	AC026271.1
		1	AC026271.1
		-1	RP11-818F20.5
		1	RPL18AP3
		1	RPL18AP3
		1	PSMC1P10
		1	RP11-43D4.2
		-1	KRT18P20
NM_015329	MAU2	1	MAU2
	MAU2	1	MAU2
	MAU2	1	MAU2
	MAU2	1	MAU2
	MAU2	1	MAU2
		1	RP11-61E11.1
		-1	RP11-61E11.2
		-1	RP11-474B16.1
		1	RP11-266E14.1
		1	RP11-266E14.1
		1	ST13P3
		-1	RP11-114F10.2
	TMEM37	1	TMEM37
	TMEM37	1	TMEM37
NM_183240	TMEM37	1	TMEM37
	TMEM37	1	TMEM37
		1	CTD-2537O9.1
		-1	AC104697.1
		1	RP11-211G3.2
		-1	AC092684.1
		1	RP11-30O15.1
		1	RP11-30O15.1
		1	PRPS1P1
		1	CYP2C56P
		1	AP000857.3
		-1	AC019181.3
		-1	AP000857.2
		-1	RP11-44H4.1
		1	AC106053.1
		1	AC019181.2
		-1	AP000857.1
		-1	RP11-132N15.3
		-1	RP11-132N15.3
		1	AC013463.2
		1	AC107982.4
		-1	RP11-882I15.1
		-1	AC092594.1
		-1	AC092594.1
		-1	AC092594.1
		-1	AC092594.1
		-1	RP11-482L11.1
		1	RP11-114F10.3
NM_000850	GSTM4	1	GSTM4
	GSTM4	1	GSTM4
	GSTM4	1	GSTM4
	GSTM4	1	GSTM4
NM_147148	GSTM4	1	GSTM4
	GSTM4	1	GSTM4
	GSTM4	1	GSTM4
	GSTM4	1	GSTM4
	GSTM4	1	GSTM4
	GSTM4	1	GSTM4
	GSTM4	1	GSTM4
	GSTM4	1	GSTM4
	GSTM4	1	GSTM4
		1	RP11-185N2.1
NM_145301	FAM18B2	-1	FAM18B2
	FAM18B2	-1	FAM18B2
	FAM18B2	-1	FAM18B2
	FAM18B2	-1	FAM18B2
	FAM18B2	-1	FAM18B2
	FAM18B2	-1	FAM18B2
	FAM18B2	-1	FAM18B2
NM_001135036	FAM18B2	-1	FAM18B2
		1	AC090286.2
		-1	AC090286.4
		1	KYNUP2
		-1	RP11-651L5.2
		-1	AC010096.1
		1	AC010096.2
		1	GRAPL
		-1	RP11-482D24.2
		1	AC019055.1
		-1	RP11-482D24.3
		1	CISD1P1
		-1	KYNUP1
NM_002980	SCTR	-1	SCTR
	SCTR	-1	SCTR
	SCTR	-1	SCTR
		1	AC013400.2
		1	AC013400.2
		1	AC013400.2
		1	AC013400.2
		1	MAPRE1P3
		1	AC009495.2
		-1	RP11-132N15.1
		-1	AC009495.4
		1	KYNUP3
		-1	AC009495.3
		-1	RP11-90K17.2
		1	AC010127.5
		1	AC010127.5
		1	AC010127.5
		-1	RP11-132N15.2
		1	EPN2-IT1
		1	RP11-878E11.1
		1	AC079145.4
		1	RP11-430L16.1
		-1	RP11-12D16.2
		-1	AC107982.5
		-1	AC010127.4
		-1	LPP-AS1
		1	AC010127.3
NM_007148		1	RNF112
		1	RNF112
		1	AP003097.1
		-1	TPRG1-AS1
		-1	AC092601.1
		1	RP11-320L11.2
		-1	RP11-297K7.1
		-1	RP11-786A6.1
		1	RP11-762L8.1
		-1	TPRG1-AS2
		-1	RP11-124N23.2
		1	AC074363.1
		1	RP11-317J19.1
		-1	CTAGE14P
		1	RP11-124N23.1
		-1	RP11-600G3.1
		-1	AC016723.4
		-1	AC016723.4
		1	PTP4A1P6
		1	RP11-797M17.1
		-1	MTAPP2
		-1	AC067940.1
		1	RP11-90N16.1
		1	LEPREL1-AS1
		-1	RP11-128P10.1
		1	RP11-644K8.1
		1	CTD-2005H7.1
		1	RP11-864J10.2
	GSTMU3	1	GSTM2
	GSTMU3	1	GSTM2
	GSTMU3	1	GSTM2
NM_001142368	GSTMU3	1	GSTM2
	GSTMU3	1	GSTM2
	GSTMU3	1	GSTM2
	GSTMU3	1	GSTM2
	GSTMU3	1	GSTM2
NM_000848	GSTMU3	1	GSTM2
	GSTMU3	1	GSTM2
	GSTMU3	1	GSTM2
NM_001142368	GSTMU3	1	GSTM2
	GSTMU3	1	GSTM2
	GSTM2	1	GSTM2
	GSTM2	1	GSTM2
	GSTM2	1	GSTM2
NM_001142368	GSTM2	1	GSTM2
	GSTM2	1	GSTM2
	GSTM2	1	GSTM2
	GSTM2	1	GSTM2
	GSTM2	1	GSTM2
NM_000848	GSTM2	1	GSTM2
	GSTM2	1	GSTM2
	GSTM2	1	GSTM2
NM_001142368	GSTM2	1	GSTM2
	GSTM2	1	GSTM2
		1	CTD-2005H7.2
		-1	AC098828.2
		1	RP11-864J10.4
		1	RP11-864J10.4
		-1	AC098828.3
		1	RP11-198M8.1
		-1	RP11-554D14.7
		-1	AC007041.2
		-1	OR7E13P
		-1	OR7E13P
		-1	RP11-554D14.6
		-1	RP11-554D14.6
		1	RP11-554D14.4
		1	GCNT1P3
		1	SLC7A15P
		-1	RP11-95L3.2
		1	AC023137.2
		-1	OR7E2P
		1	CCT6P4
		-1	HS1BP3-IT1
NM_001029996	PCDP1	1	AC069154.2
	PCDP1	1	AC069154.2
	PCDP1	1	AC069154.2
	PCDP1	1	AC069154.2
	PCDP1	1	AC069154.2
	PCDP1	1	AC069154.2
	PCDP1	1	AC069154.2
	PCDP1	1	AC069154.2
	PCDP1	1	AC069154.2
	PCDP1	1	AC069154.2
		-1	RP11-736K20.5
		-1	RP11-736K20.5
		-1	AC012065.5
		1	RP11-332P22.2
	GATAD2A	1	GATAD2A
	GATAD2A	1	GATAD2A
	GATAD2A	1	GATAD2A
	GATAD2A	1	GATAD2A
	GATAD2A	1	GATAD2A
	GATAD2A	1	GATAD2A
	GATAD2A	1	GATAD2A
NM_017660	GATAD2A	1	GATAD2A
	GATAD2A	1	GATAD2A
	GATAD2A	1	GATAD2A
	GATAD2A	1	GATAD2A
NM_017660	GATAD2A	1	GATAD2A
	GATAD2A	1	GATAD2A
	GATAD2A	1	GATAD2A
	GATAD2A	1	GATAD2A
		-1	OSTN-AS1
		1	RP11-736K20.6
		1	RP11-736K20.6
		1	RP11-197K6.1
		1	RP11-197K6.1
		1	RP11-736K20.1
		-1	RP11-655G22.2
	CDRT1	-1	AC005838.1
	CDRT1	-1	CDRT1
	CDRT1	-1	CDRT1
	CDRT1	-1	CDRT1
		1	RP11-655G22.1
		1	RP11-655G22.1
		1	RP11-655G22.1
		-1	AC009475.2
		-1	RP11-648O15.1
		1	AC007556.3
		-1	RP11-680L20.1
		1	AC007556.2
		-1	AC093899.3
NM_001103160	SH2D5	-1	SH2D5
	SH2D5	-1	SH2D5
NM_001103161	SH2D5	-1	SH2D5
	SH2D5	-1	SH2D5
	SH2D5	-1	SH2D5
	SH2D5	-1	SH2D5
	SH2D5	-1	SH2D5
		-1	AC016772.4
		1	AC012361.1
		-1	AC009967.6
